,data_type,country,state,year,quarter,name,type,count,amount
8286,map,india,maharashtra,2019,2,jalna district,TOTAL,531441,959504219.5128636
8287,map,india,maharashtra,2019,2,gondia district,TOTAL,302812,516246159.6392725
8288,map,india,maharashtra,2019,2,ahmednagar district,TOTAL,1790440,3545962730.754202
8289,map,india,maharashtra,2019,2,pune district,TOTAL,44795652,58398808592.1738
8290,map,india,maharashtra,2019,2,beed district,TOTAL,608584,1267243984.0506415
8291,map,india,maharashtra,2019,2,satara district,TOTAL,1045298,1739683085.5318732
8292,map,india,maharashtra,2019,3,jalgaon district,TOTAL,1539403,2407096455.998979
8293,map,india,maharashtra,2019,3,latur district,TOTAL,1113069,1822300594.3337283
8294,map,india,maharashtra,2019,3,thane district,TOTAL,11231012,16108408586.919155
8295,map,india,maharashtra,2019,3,bhandara district,TOTAL,431793,595245230.2846107
8296,map,india,maharashtra,2019,3,nandurbar district,TOTAL,277232,483568002.77195525
8297,map,india,maharashtra,2019,3,chandrapur district,TOTAL,687068,988514700.4318708
8298,map,india,maharashtra,2019,3,kolhapur district,TOTAL,1767210,2378707449.775131
8299,map,india,maharashtra,2019,3,solapur district,TOTAL,2841225,4598818500.230581
8300,map,india,maharashtra,2019,3,mumbai district,TOTAL,10401047,19947302478.272934
8301,map,india,maharashtra,2019,3,sindhudurg district,TOTAL,211699,286914091.67686176
8302,map,india,maharashtra,2019,3,dhule district,TOTAL,653540,1121757551.4396381
8303,map,india,maharashtra,2019,3,wardha district,TOTAL,537284,750934405.0869465
8304,map,india,maharashtra,2019,3,parbhani district,TOTAL,568673,915373769.8147234
8305,map,india,maharashtra,2019,3,mumbai suburban district,TOTAL,10319061,15257508401.083763
8306,map,india,maharashtra,2019,3,hingoli district,TOTAL,299371,468030814.6412908
8307,map,india,maharashtra,2019,3,ratnagiri district,TOTAL,366958,511184959.7325049
8308,map,india,maharashtra,2019,3,nanded district,TOTAL,1095647,1849133738.7942169
8309,map,india,maharashtra,2019,3,osmanabad district,TOTAL,719297,1287888230.2909613
8310,map,india,maharashtra,2019,3,nagpur district,TOTAL,6165553,7727440587.3605995
8311,map,india,maharashtra,2019,3,buldhana district,TOTAL,960929,1646026619.5970416
8312,map,india,maharashtra,2019,3,nashik district,TOTAL,7028066,8460253081.126099
8313,map,india,maharashtra,2019,3,akola district,TOTAL,545110,804373588.7548958
8314,map,india,maharashtra,2019,3,yavatmal district,TOTAL,597079,910273809.8689439
8315,map,india,maharashtra,2019,3,aurangabad district,TOTAL,5823390,6977918217.050415
8316,map,india,maharashtra,2019,3,amravati district,TOTAL,1801245,2115345246.2347875
8317,map,india,maharashtra,2019,3,washim district,TOTAL,302180,468356873.8423509
8318,map,india,maharashtra,2019,3,sangli district,TOTAL,1106146,1679396554.4795327
8319,map,india,maharashtra,2019,3,gadchiroli district,TOTAL,278888,454327510.01170886
8320,map,india,maharashtra,2019,3,raigad district,TOTAL,2748252,4158566617.3787413
8321,map,india,maharashtra,2019,3,palghar district,TOTAL,2699901,3821592289.5796437
8322,map,india,maharashtra,2019,3,jalna district,TOTAL,855316,1308056579.4848018
8323,map,india,maharashtra,2019,3,gondia district,TOTAL,397041,622169383.2018278
8324,map,india,maharashtra,2019,3,ahmednagar district,TOTAL,2826165,4766032718.090915
8325,map,india,maharashtra,2019,3,pune district,TOTAL,67093416,78128868958.397
8326,map,india,maharashtra,2019,3,beed district,TOTAL,855427,1592813356.4192545
8327,map,india,maharashtra,2019,3,satara district,TOTAL,1590888,2197006792.497435
8328,map,india,maharashtra,2019,4,jalgaon district,TOTAL,2235555,3522575733.969164
8329,map,india,maharashtra,2019,4,latur district,TOTAL,1574163,2684939406.6432924
8330,map,india,maharashtra,2019,4,thane district,TOTAL,13830713,20280076921.035427
8331,map,india,maharashtra,2019,4,bhandara district,TOTAL,556898,805259870.3223202
8332,map,india,maharashtra,2019,4,nandurbar district,TOTAL,384764,683745126.3967273
8333,map,india,maharashtra,2019,4,chandrapur district,TOTAL,909203,1375587784.4403105
8334,map,india,maharashtra,2019,4,kolhapur district,TOTAL,2441776,3475989478.1149535
8335,map,india,maharashtra,2019,4,solapur district,TOTAL,3759589,6462184396.413737
8336,map,india,maharashtra,2019,4,mumbai district,TOTAL,14329105,29174555412.502365
8337,map,india,maharashtra,2019,4,sindhudurg district,TOTAL,254829,370375053.0404189
8338,map,india,maharashtra,2019,4,dhule district,TOTAL,960516,1668923516.7419007
8339,map,india,maharashtra,2019,4,wardha district,TOTAL,660720,983370585.2997658
8340,map,india,maharashtra,2019,4,parbhani district,TOTAL,798141,1325863293.0764506
8341,map,india,maharashtra,2019,4,mumbai suburban district,TOTAL,12837253,20156220719.157547
8342,map,india,maharashtra,2019,4,hingoli district,TOTAL,400633,652664241.1906353
8343,map,india,maharashtra,2019,4,ratnagiri district,TOTAL,446975,659536071.5299144
8344,map,india,maharashtra,2019,4,nanded district,TOTAL,1570164,2661286483.782838
8345,map,india,maharashtra,2019,4,osmanabad district,TOTAL,1031345,1878342242.4175327
8346,map,india,maharashtra,2019,4,nagpur district,TOTAL,8223885,10735621488.951063
8347,map,india,maharashtra,2019,4,buldhana district,TOTAL,1362337,2461875481.2815948
8348,map,india,maharashtra,2019,4,nashik district,TOTAL,10054198,12613474576.88743
8349,map,india,maharashtra,2019,4,akola district,TOTAL,790624,1176167689.9178164
8350,map,india,maharashtra,2019,4,yavatmal district,TOTAL,814563,1288427242.8575473
8351,map,india,maharashtra,2019,4,aurangabad district,TOTAL,8161133,10014948231.036003
8352,map,india,maharashtra,2019,4,amravati district,TOTAL,2436587,3104891522.492619
8353,map,india,maharashtra,2019,4,washim district,TOTAL,485744,824112268.4689127
8354,map,india,maharashtra,2019,4,sangli district,TOTAL,1588563,2481750506.8464704
8355,map,india,maharashtra,2019,4,gadchiroli district,TOTAL,351716,594431236.2992276
8356,map,india,maharashtra,2019,4,raigad district,TOTAL,3562595,5355626917.650449
8357,map,india,maharashtra,2019,4,palghar district,TOTAL,3271051,4907450613.265228
8358,map,india,maharashtra,2019,4,jalna district,TOTAL,1196313,1920892462.687704
8359,map,india,maharashtra,2019,4,gondia district,TOTAL,514670,826397018.9859416
8360,map,india,maharashtra,2019,4,ahmednagar district,TOTAL,4236391,7088367322.63547
8361,map,india,maharashtra,2019,4,pune district,TOTAL,91666565,103270644868.1607
8362,map,india,maharashtra,2019,4,beed district,TOTAL,1213228,2276197458.918973
8363,map,india,maharashtra,2019,4,satara district,TOTAL,2348115,3231655556.129589
8364,map,india,maharashtra,2020,1,jalgaon district,TOTAL,2925407,4531030323.571831
8365,map,india,maharashtra,2020,1,latur district,TOTAL,2119578,3427202030.1985974
8366,map,india,maharashtra,2020,1,thane district,TOTAL,15699451,22551048276.307404
8367,map,india,maharashtra,2020,1,bhandara district,TOTAL,687372,1008982164.7536879
8368,map,india,maharashtra,2020,1,nandurbar district,TOTAL,509151,911013926.0063801
8369,map,india,maharashtra,2020,1,chandrapur district,TOTAL,1186408,1689623389.5389361
8370,map,india,maharashtra,2020,1,kolhapur district,TOTAL,3119430,4306037466.56257
8371,map,india,maharashtra,2020,1,solapur district,TOTAL,4939298,8556069047.344244
8372,map,india,maharashtra,2020,1,mumbai district,TOTAL,4716907,8325816941.590815
8373,map,india,maharashtra,2020,1,sindhudurg district,TOTAL,322511,452020116.20096815
8374,map,india,maharashtra,2020,1,dhule district,TOTAL,1264091,2087577880.1260333
8375,map,india,maharashtra,2020,1,wardha district,TOTAL,806699,1183933213.2697446
8376,map,india,maharashtra,2020,1,parbhani district,TOTAL,1045807,1692841975.4158022
8377,map,india,maharashtra,2020,1,mumbai suburban district,TOTAL,23598054,40462122569.6479
8378,map,india,maharashtra,2020,1,hingoli district,TOTAL,519908,822174351.2362058
8379,map,india,maharashtra,2020,1,ratnagiri district,TOTAL,588589,815643605.7506857
8380,map,india,maharashtra,2020,1,nanded district,TOTAL,2043375,3378753900.7060986
8381,map,india,maharashtra,2020,1,osmanabad district,TOTAL,1418537,2444615225.090246
8382,map,india,maharashtra,2020,1,nagpur district,TOTAL,10765004,15125508374.006687
8383,map,india,maharashtra,2020,1,buldhana district,TOTAL,1755077,3173978679.5048704
8384,map,india,maharashtra,2020,1,nashik district,TOTAL,12019521,15505749977.367249
8385,map,india,maharashtra,2020,1,akola district,TOTAL,964703,1401166452.6958332
8386,map,india,maharashtra,2020,1,yavatmal district,TOTAL,1062147,1665121778.7888567
8387,map,india,maharashtra,2020,1,aurangabad district,TOTAL,9438690,11942430956.817465
8388,map,india,maharashtra,2020,1,amravati district,TOTAL,2854580,3698477117.9680448
8389,map,india,maharashtra,2020,1,washim district,TOTAL,2080496,4501861141.423245
8390,map,india,maharashtra,2020,1,sangli district,TOTAL,2093409,3269991688.1702304
8391,map,india,maharashtra,2020,1,gadchiroli district,TOTAL,414941,675029110.1633042
8392,map,india,maharashtra,2020,1,raigad district,TOTAL,4244606,6091061427.355885
8393,map,india,maharashtra,2020,1,palghar district,TOTAL,3821386,5554757052.338003
8394,map,india,maharashtra,2020,1,jalna district,TOTAL,1554254,2488830260.000312
8395,map,india,maharashtra,2020,1,gondia district,TOTAL,617809,1016032314.1831489
8396,map,india,maharashtra,2020,1,ahmednagar district,TOTAL,5518308,9057699649.519627
8397,map,india,maharashtra,2020,1,pune district,TOTAL,107497963,119146177775.3236
8398,map,india,maharashtra,2020,1,beed district,TOTAL,1616755,2914670396.431482
8399,map,india,maharashtra,2020,1,satara district,TOTAL,3113859,4120146162.712983
8400,map,india,maharashtra,2020,2,jalgaon district,TOTAL,3727977,6134997055.559946
8401,map,india,maharashtra,2020,2,latur district,TOTAL,2772910,4472025609.504336
8402,map,india,maharashtra,2020,2,thane district,TOTAL,12230364,18163626280.67061
8403,map,india,maharashtra,2020,2,bhandara district,TOTAL,890538,1370441356.1968591
8404,map,india,maharashtra,2020,2,nandurbar district,TOTAL,766368,1344237632.9119701
8405,map,india,maharashtra,2020,2,chandrapur district,TOTAL,1514383,2085827481.1941326
8406,map,india,maharashtra,2020,2,kolhapur district,TOTAL,3390905,4716100903.754046
8407,map,india,maharashtra,2020,2,solapur district,TOTAL,6271738,11057370637.178139
8408,map,india,maharashtra,2020,2,mumbai district,TOTAL,2837817,4795823345.489866
8409,map,india,maharashtra,2020,2,sindhudurg district,TOTAL,452629,550426816.3519356
8410,map,india,maharashtra,2020,2,dhule district,TOTAL,1706807,2865405294.685203
8411,map,india,maharashtra,2020,2,wardha district,TOTAL,968066,1416490440.0702643
8412,map,india,maharashtra,2020,2,parbhani district,TOTAL,1460967,2399924431.431336
8413,map,india,maharashtra,2020,2,mumbai suburban district,TOTAL,14673823,26603760478.450813
8414,map,india,maharashtra,2020,2,hingoli district,TOTAL,775498,1223636878.0366883
8415,map,india,maharashtra,2020,2,ratnagiri district,TOTAL,834955,1029151098.1060637
8416,map,india,maharashtra,2020,2,nanded district,TOTAL,2592680,4677507608.453169
8417,map,india,maharashtra,2020,2,osmanabad district,TOTAL,2058303,3600377012.9277935
8418,map,india,maharashtra,2020,2,nagpur district,TOTAL,8581175,13518590358.37893
8419,map,india,maharashtra,2020,2,buldhana district,TOTAL,2419215,4723655180.111789
8420,map,india,maharashtra,2020,2,nashik district,TOTAL,11893531,17207891612.65169
8421,map,india,maharashtra,2020,2,akola district,TOTAL,1207755,1812714456.7764344
8422,map,india,maharashtra,2020,2,yavatmal district,TOTAL,1483416,2245522554.4020457
8423,map,india,maharashtra,2020,2,aurangabad district,TOTAL,7820545,11549930061.996231
8424,map,india,maharashtra,2020,2,amravati district,TOTAL,2868272,4203630855.781695
8425,map,india,maharashtra,2020,2,washim district,TOTAL,2533987,6099370009.250559
8426,map,india,maharashtra,2020,2,sangli district,TOTAL,2593679,4046325761.648611
8427,map,india,maharashtra,2020,2,gadchiroli district,TOTAL,574657,908122753.1200151
8428,map,india,maharashtra,2020,2,raigad district,TOTAL,4056198,5669347658.182283
8429,map,india,maharashtra,2020,2,palghar district,TOTAL,4237438,5239353069.683626
8430,map,india,maharashtra,2020,2,jalna district,TOTAL,2008102,3307905950.218322
8431,map,india,maharashtra,2020,2,gondia district,TOTAL,805107,1384067598.312616
8432,map,india,maharashtra,2020,2,ahmednagar district,TOTAL,6617740,11240715303.18826
8433,map,india,maharashtra,2020,2,pune district,TOTAL,58840981,94890914730.75931
8434,map,india,maharashtra,2020,2,beed district,TOTAL,2593890,4724429309.854979
8435,map,india,maharashtra,2020,2,satara district,TOTAL,3728345,5079899574.13271
8436,map,india,maharashtra,2020,3,jalgaon district,TOTAL,4687954,8431535730.8163595
8437,map,india,maharashtra,2020,3,latur district,TOTAL,3309492,5748283428.37841
8438,map,india,maharashtra,2020,3,thane district,TOTAL,16568232,26708998225.097702
8439,map,india,maharashtra,2020,3,bhandara district,TOTAL,1083453,1852362108.5443692
8440,map,india,maharashtra,2020,3,nandurbar district,TOTAL,910384,1720959142.794833
8441,map,india,maharashtra,2020,3,chandrapur district,TOTAL,1910883,2886484302.6107407
8442,map,india,maharashtra,2020,3,kolhapur district,TOTAL,4272945,6608568950.738272
8443,map,india,maharashtra,2020,3,solapur district,TOTAL,8375851,16121372736.652994
8444,map,india,maharashtra,2020,3,mumbai district,TOTAL,3740959,6984270360.019845
8445,map,india,maharashtra,2020,3,sindhudurg district,TOTAL,521528,720890129.6463914
8446,map,india,maharashtra,2020,3,dhule district,TOTAL,2146455,4076865156.390772
8447,map,india,maharashtra,2020,3,wardha district,TOTAL,1171546,1930521487.6155033
8448,map,india,maharashtra,2020,3,parbhani district,TOTAL,1886141,3647572014.927022
8449,map,india,maharashtra,2020,3,mumbai suburban district,TOTAL,20687558,38421032377.84478
8450,map,india,maharashtra,2020,3,hingoli district,TOTAL,921760,1713781075.7712855
8451,map,india,maharashtra,2020,3,ratnagiri district,TOTAL,945643,1333106781.0358593
8452,map,india,maharashtra,2020,3,nanded district,TOTAL,3194923,6348462429.110924
8453,map,india,maharashtra,2020,3,osmanabad district,TOTAL,2489096,4682189937.23473
8454,map,india,maharashtra,2020,3,nagpur district,TOTAL,11746960,18854510864.94963
8455,map,india,maharashtra,2020,3,buldhana district,TOTAL,2928610,6020031152.408256
8456,map,india,maharashtra,2020,3,nashik district,TOTAL,17587671,26675908700.898186
8457,map,india,maharashtra,2020,3,akola district,TOTAL,1518861,2574200192.6792965
8458,map,india,maharashtra,2020,3,yavatmal district,TOTAL,1743407,3032251175.851321
8459,map,india,maharashtra,2020,3,aurangabad district,TOTAL,12231686,19033463159.354687
8460,map,india,maharashtra,2020,3,amravati district,TOTAL,3774174,6075582865.198356
8461,map,india,maharashtra,2020,3,washim district,TOTAL,2135042,4973062170.693851
8462,map,india,maharashtra,2020,3,sangli district,TOTAL,3148369,5477370561.1483555
8463,map,india,maharashtra,2020,3,gadchiroli district,TOTAL,678774,1203705611.4544067
8464,map,india,maharashtra,2020,3,raigad district,TOTAL,5427408,8380993717.388744
8465,map,india,maharashtra,2020,3,palghar district,TOTAL,5046305,7298216466.360155
8466,map,india,maharashtra,2020,3,jalna district,TOTAL,2539902,4610124935.89871
8467,map,india,maharashtra,2020,3,gondia district,TOTAL,927925,1784236182.421629
8468,map,india,maharashtra,2020,3,ahmednagar district,TOTAL,8883332,16593214276.595514
8469,map,india,maharashtra,2020,3,pune district,TOTAL,101472134,154366363808.0403
8470,map,india,maharashtra,2020,3,beed district,TOTAL,3118322,6611620805.641609
8471,map,india,maharashtra,2020,3,satara district,TOTAL,4577239,6804965990.2244625
8472,map,india,maharashtra,2020,4,jalgaon district,TOTAL,6985861,12494067001.692066
8473,map,india,maharashtra,2020,4,latur district,TOTAL,5323018,9526451376.752083
8474,map,india,maharashtra,2020,4,thane district,TOTAL,30073494,43911916102.087776
8475,map,india,maharashtra,2020,4,bhandara district,TOTAL,1557214,2686273675.0661483
8476,map,india,maharashtra,2020,4,nandurbar district,TOTAL,1339578,2517220918.8553166
8477,map,india,maharashtra,2020,4,chandrapur district,TOTAL,2924775,4626249365.961412
8478,map,india,maharashtra,2020,4,kolhapur district,TOTAL,6953772,10786069175.176712
8479,map,india,maharashtra,2020,4,solapur district,TOTAL,12746918,24047679847.907963
8480,map,india,maharashtra,2020,4,mumbai district,TOTAL,7347827,13445000527.76939
8481,map,india,maharashtra,2020,4,sindhudurg district,TOTAL,704068,1074666905.9848752
8482,map,india,maharashtra,2020,4,dhule district,TOTAL,3259845,6104788321.365406
8483,map,india,maharashtra,2020,4,wardha district,TOTAL,1765818,2809665509.7208304
8484,map,india,maharashtra,2020,4,parbhani district,TOTAL,2927074,5384672051.2516165
8485,map,india,maharashtra,2020,4,mumbai suburban district,TOTAL,31947471,52567087497.07483
8486,map,india,maharashtra,2020,4,hingoli district,TOTAL,1323826,2457013063.704149
8487,map,india,maharashtra,2020,4,ratnagiri district,TOTAL,1239737,1918661281.470666
8488,map,india,maharashtra,2020,4,nanded district,TOTAL,4944241,10129280636.851904
8489,map,india,maharashtra,2020,4,osmanabad district,TOTAL,3700883,7067137735.692784
8490,map,india,maharashtra,2020,4,nagpur district,TOTAL,17881031,27734234062.40806
8491,map,india,maharashtra,2020,4,buldhana district,TOTAL,4315634,8694631794.55773
8492,map,india,maharashtra,2020,4,nashik district,TOTAL,25886584,38876096829.7729
8493,map,india,maharashtra,2020,4,akola district,TOTAL,2321592,3994626251.8553295
8494,map,india,maharashtra,2020,4,yavatmal district,TOTAL,2582434,4650557075.489644
8495,map,india,maharashtra,2020,4,aurangabad district,TOTAL,19001745,27681773653.44072
8496,map,india,maharashtra,2020,4,amravati district,TOTAL,5645786,9549659612.368576
8497,map,india,maharashtra,2020,4,washim district,TOTAL,5782133,13400145744.069927
8498,map,india,maharashtra,2020,4,sangli district,TOTAL,4990427,8677291713.203817
8499,map,india,maharashtra,2020,4,gadchiroli district,TOTAL,953205,1842068911.886773
8500,map,india,maharashtra,2020,4,raigad district,TOTAL,9634903,13939207766.945723
8501,map,india,maharashtra,2020,4,palghar district,TOTAL,8070045,11789420098.043339
8502,map,india,maharashtra,2020,4,jalna district,TOTAL,3740553,6701628487.028286
8503,map,india,maharashtra,2020,4,gondia district,TOTAL,1312868,2564702116.1102557
8504,map,india,maharashtra,2020,4,ahmednagar district,TOTAL,13929256,25560818870.6825
8505,map,india,maharashtra,2020,4,pune district,TOTAL,142350762,182511549425.14316
8506,map,india,maharashtra,2020,4,beed district,TOTAL,4622657,9549129679.112585
8507,map,india,maharashtra,2020,4,satara district,TOTAL,7533969,10884087745.800198
8508,map,india,maharashtra,2021,1,jalgaon district,TOTAL,7125707,13436630175.753107
8509,map,india,maharashtra,2021,1,latur district,TOTAL,5760464,10272773258.588238
8510,map,india,maharashtra,2021,1,thane district,TOTAL,33503449,48840960311.87904
8511,map,india,maharashtra,2021,1,bhandara district,TOTAL,1564520,2913849252.9130535
8512,map,india,maharashtra,2021,1,nandurbar district,TOTAL,1383515,2901763348.7850657
8513,map,india,maharashtra,2021,1,chandrapur district,TOTAL,3151866,5069729588.572804
8514,map,india,maharashtra,2021,1,kolhapur district,TOTAL,7652720,11901398334.29837
8515,map,india,maharashtra,2021,1,solapur district,TOTAL,13720797,26445846333.97523
8516,map,india,maharashtra,2021,1,mumbai district,TOTAL,8188922,15047988751.590004
8517,map,india,maharashtra,2021,1,sindhudurg district,TOTAL,687743,1257865634.0263405
8518,map,india,maharashtra,2021,1,dhule district,TOTAL,3403609,6669525561.754
8519,map,india,maharashtra,2021,1,wardha district,TOTAL,1840914,3127038656.9324656
8520,map,india,maharashtra,2021,1,parbhani district,TOTAL,3263936,6070517241.173687
8521,map,india,maharashtra,2021,1,mumbai suburban district,TOTAL,49079788,75911506798.24136
8522,map,india,maharashtra,2021,1,hingoli district,TOTAL,1278417,2500851214.1490774
8523,map,india,maharashtra,2021,1,ratnagiri district,TOTAL,1238194,2129551543.4130135
8524,map,india,maharashtra,2021,1,nanded district,TOTAL,5176083,10853543031.67955
8525,map,india,maharashtra,2021,1,osmanabad district,TOTAL,3859502,7459855804.480752
8526,map,india,maharashtra,2021,1,nagpur district,TOTAL,20132732,31261594334.217766
8527,map,india,maharashtra,2021,1,buldhana district,TOTAL,4321520,9192518486.187069
8528,map,india,maharashtra,2021,1,nashik district,TOTAL,27235543,41832846588.20086
8529,map,india,maharashtra,2021,1,akola district,TOTAL,2410033,4313676653.103065
8530,map,india,maharashtra,2021,1,yavatmal district,TOTAL,2673201,5192118900.718618
8531,map,india,maharashtra,2021,1,aurangabad district,TOTAL,20324679,29945191784.134216
8532,map,india,maharashtra,2021,1,amravati district,TOTAL,5370072,9628361958.166653
8533,map,india,maharashtra,2021,1,washim district,TOTAL,16119131,32164445523.209106
8534,map,india,maharashtra,2021,1,sangli district,TOTAL,5514760,9850670767.038408
8535,map,india,maharashtra,2021,1,gadchiroli district,TOTAL,959325,2010484968.1852307
8536,map,india,maharashtra,2021,1,raigad district,TOTAL,10673549,15596964081.61911
8537,map,india,maharashtra,2021,1,palghar district,TOTAL,8313771,12738143184.389732
8538,map,india,maharashtra,2021,1,jalna district,TOTAL,3795010,7135028200.598163
8539,map,india,maharashtra,2021,1,gondia district,TOTAL,1400318,2892659242.6240034
8540,map,india,maharashtra,2021,1,ahmednagar district,TOTAL,14942900,27709537707.314117
8541,map,india,maharashtra,2021,1,pune district,TOTAL,208930588,253623629237.65793
8542,map,india,maharashtra,2021,1,beed district,TOTAL,4851168,10322699960.987194
8543,map,india,maharashtra,2021,1,satara district,TOTAL,8011794,11665585732.692352
8544,map,india,maharashtra,2021,2,jalgaon district,TOTAL,9203822,17827507489.14714
8545,map,india,maharashtra,2021,2,latur district,TOTAL,6926698,12775603482.762703
8546,map,india,maharashtra,2021,2,thane district,TOTAL,34695330,51834001818.133484
8547,map,india,maharashtra,2021,2,bhandara district,TOTAL,1822721,3497598608.1527295
8548,map,india,maharashtra,2021,2,nandurbar district,TOTAL,1769625,3685674679.0347614
8549,map,india,maharashtra,2021,2,chandrapur district,TOTAL,3869197,6284653560.530261
8550,map,india,maharashtra,2021,2,kolhapur district,TOTAL,8091062,13193153731.663414
8551,map,india,maharashtra,2021,2,solapur district,TOTAL,16828619,33876247851.21455
8552,map,india,maharashtra,2021,2,mumbai district,TOTAL,7493859,13269905417.180565
8553,map,india,maharashtra,2021,2,sindhudurg district,TOTAL,744195,1343035806.176563
8554,map,india,maharashtra,2021,2,dhule district,TOTAL,4332008,8554199986.261333
8555,map,india,maharashtra,2021,2,wardha district,TOTAL,2139522,3699297144.8283005
8556,map,india,maharashtra,2021,2,parbhani district,TOTAL,4436069,8209849173.250013
8557,map,india,maharashtra,2021,2,mumbai suburban district,TOTAL,51172626,79709409341.93018
8558,map,india,maharashtra,2021,2,hingoli district,TOTAL,1723420,3436318356.586167
8559,map,india,maharashtra,2021,2,ratnagiri district,TOTAL,1425394,2433599392.9835916
8560,map,india,maharashtra,2021,2,nanded district,TOTAL,6605754,14281557245.034132
8561,map,india,maharashtra,2021,2,osmanabad district,TOTAL,4779631,9350468423.935925
8562,map,india,maharashtra,2021,2,nagpur district,TOTAL,22506189,36690120293.721405
8563,map,india,maharashtra,2021,2,buldhana district,TOTAL,5761237,12195032520.59851
8564,map,india,maharashtra,2021,2,nashik district,TOTAL,28391827,47825836433.598206
8565,map,india,maharashtra,2021,2,akola district,TOTAL,3118344,5603968802.647449
8566,map,india,maharashtra,2021,2,yavatmal district,TOTAL,3570984,6810703585.523739
8567,map,india,maharashtra,2021,2,aurangabad district,TOTAL,23744887,36191383377.4905
8568,map,india,maharashtra,2021,2,amravati district,TOTAL,6482349,11779345148.384516
8569,map,india,maharashtra,2021,2,washim district,TOTAL,27190170,55251595071.35002
8570,map,india,maharashtra,2021,2,sangli district,TOTAL,6227375,11675925279.769922
8571,map,india,maharashtra,2021,2,gadchiroli district,TOTAL,1212525,2440258252.3546357
8572,map,india,maharashtra,2021,2,raigad district,TOTAL,11509927,16915509520.363083
8573,map,india,maharashtra,2021,2,palghar district,TOTAL,8657621,12997801116.852173
8574,map,india,maharashtra,2021,2,jalna district,TOTAL,4973393,9302678916.188164
8575,map,india,maharashtra,2021,2,gondia district,TOTAL,1714392,3601577353.6618857
8576,map,india,maharashtra,2021,2,ahmednagar district,TOTAL,16869500,32660327252.892723
8577,map,india,maharashtra,2021,2,pune district,TOTAL,218732925,298657497266.993
8578,map,india,maharashtra,2021,2,beed district,TOTAL,6303927,13880929754.80759
8579,map,india,maharashtra,2021,2,satara district,TOTAL,8589362,13372484167.690807
8580,map,india,maharashtra,2021,3,jalgaon district,TOTAL,11683707,20222318554.82865
8581,map,india,maharashtra,2021,3,latur district,TOTAL,9248789,15056539122.121685
8582,map,india,maharashtra,2021,3,thane district,TOTAL,46296081,66370065441.36949
8583,map,india,maharashtra,2021,3,bhandara district,TOTAL,2346620,4177653275.8378654
8584,map,india,maharashtra,2021,3,nandurbar district,TOTAL,2294230,4289557263.3032947
8585,map,india,maharashtra,2021,3,chandrapur district,TOTAL,5223272,7710188968.380587
8586,map,india,maharashtra,2021,3,kolhapur district,TOTAL,11008132,17285308890.913483
8587,map,india,maharashtra,2021,3,solapur district,TOTAL,22642205,41800216299.60483
8588,map,india,maharashtra,2021,3,mumbai district,TOTAL,11491677,20168312966.816475
8589,map,india,maharashtra,2021,3,sindhudurg district,TOTAL,901040,1629829529.5913053
8590,map,india,maharashtra,2021,3,dhule district,TOTAL,5529023,10014453951.958511
8591,map,india,maharashtra,2021,3,wardha district,TOTAL,2839183,4424402893.294242
8592,map,india,maharashtra,2021,3,parbhani district,TOTAL,6675022,10674377409.491228
8593,map,india,maharashtra,2021,3,mumbai suburban district,TOTAL,67846531,100494598469.06511
8594,map,india,maharashtra,2021,3,hingoli district,TOTAL,2161199,3965562680.570984
8595,map,india,maharashtra,2021,3,ratnagiri district,TOTAL,1682108,2812554265.7598977
8596,map,india,maharashtra,2021,3,nanded district,TOTAL,8916177,16631083455.668392
8597,map,india,maharashtra,2021,3,osmanabad district,TOTAL,6137588,10879099861.925121
8598,map,india,maharashtra,2021,3,nagpur district,TOTAL,29998841,44274024437.65408
8599,map,india,maharashtra,2021,3,buldhana district,TOTAL,7413428,13612640871.006664
8600,map,india,maharashtra,2021,3,nashik district,TOTAL,39927545,60198709473.80904
8601,map,india,maharashtra,2021,3,akola district,TOTAL,4155570,6724928544.7167
8602,map,india,maharashtra,2021,3,yavatmal district,TOTAL,4696326,8082506308.227329
8603,map,india,maharashtra,2021,3,aurangabad district,TOTAL,32667108,45343695947.53139
8604,map,india,maharashtra,2021,3,amravati district,TOTAL,8512827,13891877202.076294
8605,map,india,maharashtra,2021,3,washim district,TOTAL,47716080,89156949627.79578
8606,map,india,maharashtra,2021,3,sangli district,TOTAL,8352537,14641584802.926895
8607,map,india,maharashtra,2021,3,gadchiroli district,TOTAL,1543698,2975813665.779912
8608,map,india,maharashtra,2021,3,raigad district,TOTAL,15666356,21716387176.677456
8609,map,india,maharashtra,2021,3,palghar district,TOTAL,11918989,17245742713.72838
8610,map,india,maharashtra,2021,3,jalna district,TOTAL,6262192,10808380341.003181
8611,map,india,maharashtra,2021,3,gondia district,TOTAL,2236319,4202183466.3787003
8612,map,india,maharashtra,2021,3,ahmednagar district,TOTAL,23270731,41445914645.10296
8613,map,india,maharashtra,2021,3,pune district,TOTAL,303322956,372243656247.4718
8614,map,india,maharashtra,2021,3,beed district,TOTAL,8279040,16758879510.504045
8615,map,india,maharashtra,2021,3,satara district,TOTAL,12010933,17327306884.54817
8616,map,india,maharashtra,2021,4,jalgaon district,TOTAL,15456402,26909954530.424908
8617,map,india,maharashtra,2021,4,latur district,TOTAL,12678966,20736966202.77146
8618,map,india,maharashtra,2021,4,thane district,TOTAL,58731186,82756618879.3905
8619,map,india,maharashtra,2021,4,bhandara district,TOTAL,3014353,5371508386.170332
