,data_type,country,state,year,quarter,name,type,count,amount
1975,aggregated,india,lakshadweep,2022,1,Recharge & bill payments,TOTAL,5334,2322580.1695599537
1976,aggregated,india,lakshadweep,2022,1,Merchant payments,TOTAL,3048,3838358.3586293925
1977,aggregated,india,lakshadweep,2022,1,Financial Services,TOTAL,39,38274.22628876488
1978,aggregated,india,lakshadweep,2022,1,Others,TOTAL,63,149355.3310943247
1979,aggregated,india,lakshadweep,2022,2,Peer-to-peer payments,TOTAL,8491,48451728.04746901
1980,aggregated,india,lakshadweep,2022,2,Recharge & bill payments,TOTAL,5366,2386144.714677198
1981,aggregated,india,lakshadweep,2022,2,Merchant payments,TOTAL,3602,4895657.060086848
1982,aggregated,india,lakshadweep,2022,2,Financial Services,TOTAL,59,87127.8249489804
1983,aggregated,india,lakshadweep,2022,2,Others,TOTAL,51,108944.34272364664
1984,aggregated,india,lakshadweep,2022,3,Peer-to-peer payments,TOTAL,7533,40029003.82575238
1985,aggregated,india,lakshadweep,2022,3,Recharge & bill payments,TOTAL,4441,1936538.3067545425
1986,aggregated,india,lakshadweep,2022,3,Merchant payments,TOTAL,3142,5469200.646094429
1987,aggregated,india,lakshadweep,2022,3,Financial Services,TOTAL,64,63629.88416689246
1988,aggregated,india,lakshadweep,2022,3,Others,TOTAL,61,81636.9547320153
1989,aggregated,india,lakshadweep,2022,4,Peer-to-peer payments,TOTAL,8686,47450386.0033243
1990,aggregated,india,lakshadweep,2022,4,Recharge & bill payments,TOTAL,4557,2024739.1542023947
1991,aggregated,india,lakshadweep,2022,4,Merchant payments,TOTAL,3819,5250991.002376802
1992,aggregated,india,lakshadweep,2022,4,Financial Services,TOTAL,35,26453.0247779254
1993,aggregated,india,lakshadweep,2022,4,Others,TOTAL,50,61304.43025482374
1994,aggregated,india,madhya-pradesh,2018,1,Recharge & bill payments,TOTAL,4404190,667057311.4560372
1995,aggregated,india,madhya-pradesh,2018,1,Peer-to-peer payments,TOTAL,2848290,7590790588.551903
1996,aggregated,india,madhya-pradesh,2018,1,Financial Services,TOTAL,230519,43374288.98373023
1997,aggregated,india,madhya-pradesh,2018,1,Merchant payments,TOTAL,196394,170119673.71275404
1998,aggregated,india,madhya-pradesh,2018,1,Others,TOTAL,346002,210261540.7414958
1999,aggregated,india,madhya-pradesh,2018,2,Recharge & bill payments,TOTAL,5324535,1132090445.8903365
2000,aggregated,india,madhya-pradesh,2018,2,Peer-to-peer payments,TOTAL,4269392,14155603482.492638
2001,aggregated,india,madhya-pradesh,2018,2,Merchant payments,TOTAL,397135,339308203.1707404
2002,aggregated,india,madhya-pradesh,2018,2,Financial Services,TOTAL,305553,53860331.805742756
2003,aggregated,india,madhya-pradesh,2018,2,Others,TOTAL,264797,243218603.31985626
2004,aggregated,india,madhya-pradesh,2018,3,Peer-to-peer payments,TOTAL,9988509,22057686208.544342
2005,aggregated,india,madhya-pradesh,2018,3,Recharge & bill payments,TOTAL,5733261,1367773856.6756551
2006,aggregated,india,madhya-pradesh,2018,3,Merchant payments,TOTAL,784995,465390819.59013355
2007,aggregated,india,madhya-pradesh,2018,3,Financial Services,TOTAL,359440,46120458.63885434
2008,aggregated,india,madhya-pradesh,2018,3,Others,TOTAL,260780,212770861.22341695
2009,aggregated,india,madhya-pradesh,2018,4,Peer-to-peer payments,TOTAL,11456555,30897348664.90544
2010,aggregated,india,madhya-pradesh,2018,4,Recharge & bill payments,TOTAL,7273502,1669345516.941368
2011,aggregated,india,madhya-pradesh,2018,4,Merchant payments,TOTAL,2056426,1036249753.9278035
2012,aggregated,india,madhya-pradesh,2018,4,Financial Services,TOTAL,313540,43367243.154430926
2013,aggregated,india,madhya-pradesh,2018,4,Others,TOTAL,297532,259296894.03827757
2014,aggregated,india,madhya-pradesh,2019,1,Peer-to-peer payments,TOTAL,23708825,44114206183.09186
2015,aggregated,india,madhya-pradesh,2019,1,Recharge & bill payments,TOTAL,9966905,2423593841.716142
2016,aggregated,india,madhya-pradesh,2019,1,Merchant payments,TOTAL,3018928,1263699222.3501081
2017,aggregated,india,madhya-pradesh,2019,1,Financial Services,TOTAL,290838,28901169.292499043
2018,aggregated,india,madhya-pradesh,2019,1,Others,TOTAL,315553,239879105.5972368
2019,aggregated,india,madhya-pradesh,2019,2,Peer-to-peer payments,TOTAL,20868744,61758841793.87666
2020,aggregated,india,madhya-pradesh,2019,2,Recharge & bill payments,TOTAL,12044969,3571897178.303101
2021,aggregated,india,madhya-pradesh,2019,2,Merchant payments,TOTAL,7331352,2671155681.449155
2022,aggregated,india,madhya-pradesh,2019,2,Financial Services,TOTAL,149197,18869661.513485767
2023,aggregated,india,madhya-pradesh,2019,2,Others,TOTAL,451751,313802065.4154737
2024,aggregated,india,madhya-pradesh,2019,3,Peer-to-peer payments,TOTAL,22631038,67648107703.0357
2025,aggregated,india,madhya-pradesh,2019,3,Merchant payments,TOTAL,17163551,5147459307.101742
2026,aggregated,india,madhya-pradesh,2019,3,Recharge & bill payments,TOTAL,13156616,4576521609.460834
2027,aggregated,india,madhya-pradesh,2019,3,Financial Services,TOTAL,192821,25654168.60092132
2028,aggregated,india,madhya-pradesh,2019,3,Others,TOTAL,466385,278578703.0441117
2029,aggregated,india,madhya-pradesh,2019,4,Peer-to-peer payments,TOTAL,32083162,92064471161.9892
2030,aggregated,india,madhya-pradesh,2019,4,Merchant payments,TOTAL,19447707,7304157801.612935
2031,aggregated,india,madhya-pradesh,2019,4,Recharge & bill payments,TOTAL,16081734,5104821720.999016
2032,aggregated,india,madhya-pradesh,2019,4,Financial Services,TOTAL,127116,24020060.932133198
2033,aggregated,india,madhya-pradesh,2019,4,Others,TOTAL,392270,190456045.32494444
2034,aggregated,india,madhya-pradesh,2020,1,Peer-to-peer payments,TOTAL,34540722,110325991607.38477
2035,aggregated,india,madhya-pradesh,2020,1,Merchant payments,TOTAL,24618074,9898242848.25793
2036,aggregated,india,madhya-pradesh,2020,1,Recharge & bill payments,TOTAL,19788516,6311610609.846225
2037,aggregated,india,madhya-pradesh,2020,1,Financial Services,TOTAL,68055,30645714.401902914
2038,aggregated,india,madhya-pradesh,2020,1,Others,TOTAL,351379,170790656.30339786
2039,aggregated,india,madhya-pradesh,2020,2,Peer-to-peer payments,TOTAL,34860958,128184693854.7977
2040,aggregated,india,madhya-pradesh,2020,2,Recharge & bill payments,TOTAL,27497528,8904067957.01212
2041,aggregated,india,madhya-pradesh,2020,2,Merchant payments,TOTAL,13685723,10666223053.634727
2042,aggregated,india,madhya-pradesh,2020,2,Financial Services,TOTAL,80988,62073621.44351514
2043,aggregated,india,madhya-pradesh,2020,2,Others,TOTAL,215376,104956802.17437972
2044,aggregated,india,madhya-pradesh,2020,3,Peer-to-peer payments,TOTAL,50871564,174978985034.2865
2045,aggregated,india,madhya-pradesh,2020,3,Merchant payments,TOTAL,31879804,20621273981.65966
2046,aggregated,india,madhya-pradesh,2020,3,Recharge & bill payments,TOTAL,25380467,9834190567.205517
2047,aggregated,india,madhya-pradesh,2020,3,Financial Services,TOTAL,131725,122971108.07060198
2048,aggregated,india,madhya-pradesh,2020,3,Others,TOTAL,316321,144259293.31583393
2049,aggregated,india,madhya-pradesh,2020,4,Peer-to-peer payments,TOTAL,67972167,235584201864.22342
2050,aggregated,india,madhya-pradesh,2020,4,Merchant payments,TOTAL,57707471,37315576877.14569
2051,aggregated,india,madhya-pradesh,2020,4,Recharge & bill payments,TOTAL,27335834,10977774483.325565
2052,aggregated,india,madhya-pradesh,2020,4,Financial Services,TOTAL,149532,132590450.07074244
2053,aggregated,india,madhya-pradesh,2020,4,Others,TOTAL,487537,264996097.6059612
2054,aggregated,india,madhya-pradesh,2021,1,Merchant payments,TOTAL,84812245,50098244499.50662
2055,aggregated,india,madhya-pradesh,2021,1,Peer-to-peer payments,TOTAL,84070625,279938170703.8171
2056,aggregated,india,madhya-pradesh,2021,1,Recharge & bill payments,TOTAL,32500681,13060914041.039404
2057,aggregated,india,madhya-pradesh,2021,1,Financial Services,TOTAL,169378,161838389.7954778
2058,aggregated,india,madhya-pradesh,2021,1,Others,TOTAL,445569,274786748.1299523
2059,aggregated,india,madhya-pradesh,2021,2,Peer-to-peer payments,TOTAL,99367521,348935762191.10486
2060,aggregated,india,madhya-pradesh,2021,2,Merchant payments,TOTAL,77113464,58839392449.9937
2061,aggregated,india,madhya-pradesh,2021,2,Recharge & bill payments,TOTAL,46118636,17230546398.848663
2062,aggregated,india,madhya-pradesh,2021,2,Financial Services,TOTAL,188726,177313389.66602695
2063,aggregated,india,madhya-pradesh,2021,2,Others,TOTAL,526333,317753606.01156956
2064,aggregated,india,madhya-pradesh,2021,3,Merchant payments,TOTAL,138433772,85885669792.43228
2065,aggregated,india,madhya-pradesh,2021,3,Peer-to-peer payments,TOTAL,127654821,398912712886.4574
2066,aggregated,india,madhya-pradesh,2021,3,Recharge & bill payments,TOTAL,44437315,19025346050.627724
2067,aggregated,india,madhya-pradesh,2021,3,Financial Services,TOTAL,174454,180366422.58245987
2068,aggregated,india,madhya-pradesh,2021,3,Others,TOTAL,742972,408508699.4365407
2069,aggregated,india,madhya-pradesh,2021,4,Merchant payments,TOTAL,197193842,126461098235.02324
2070,aggregated,india,madhya-pradesh,2021,4,Peer-to-peer payments,TOTAL,159649020,507118521843.3588
2071,aggregated,india,madhya-pradesh,2021,4,Recharge & bill payments,TOTAL,46220966,22492766779.156635
2072,aggregated,india,madhya-pradesh,2021,4,Financial Services,TOTAL,247925,246488171.37792647
2073,aggregated,india,madhya-pradesh,2021,4,Others,TOTAL,996331,568617375.5894115
2074,aggregated,india,madhya-pradesh,2022,1,Merchant payments,TOTAL,237691924,143310226696.7226
2075,aggregated,india,madhya-pradesh,2022,1,Peer-to-peer payments,TOTAL,185008444,578201697703.7521
2076,aggregated,india,madhya-pradesh,2022,1,Recharge & bill payments,TOTAL,48870314,25437774564.26215
2077,aggregated,india,madhya-pradesh,2022,1,Financial Services,TOTAL,222923,219927120.15944034
2078,aggregated,india,madhya-pradesh,2022,1,Others,TOTAL,909453,495513514.75128734
2079,aggregated,india,madhya-pradesh,2022,2,Merchant payments,TOTAL,287616385,174183397721.35938
2080,aggregated,india,madhya-pradesh,2022,2,Peer-to-peer payments,TOTAL,202093283,663180522499.3412
2081,aggregated,india,madhya-pradesh,2022,2,Recharge & bill payments,TOTAL,54318983,29125694281.81933
2082,aggregated,india,madhya-pradesh,2022,2,Financial Services,TOTAL,157672,153944499.74490312
2083,aggregated,india,madhya-pradesh,2022,2,Others,TOTAL,713506,381178326.32090586
2084,aggregated,india,madhya-pradesh,2022,3,Merchant payments,TOTAL,391105651,212445928287.3991
2085,aggregated,india,madhya-pradesh,2022,3,Peer-to-peer payments,TOTAL,267013695,780650402034.3962
2086,aggregated,india,madhya-pradesh,2022,3,Recharge & bill payments,TOTAL,72148870,39132574047.51802
2087,aggregated,india,madhya-pradesh,2022,3,Financial Services,TOTAL,240678,236981163.63162854
2088,aggregated,india,madhya-pradesh,2022,3,Others,TOTAL,750665,442608716.71893203
2089,aggregated,india,madhya-pradesh,2022,4,Merchant payments,TOTAL,492999084,272801597092.4764
2090,aggregated,india,madhya-pradesh,2022,4,Peer-to-peer payments,TOTAL,325467851,984255199293.6544
2091,aggregated,india,madhya-pradesh,2022,4,Recharge & bill payments,TOTAL,79289399,45143248068.81734
2092,aggregated,india,madhya-pradesh,2022,4,Financial Services,TOTAL,286931,278304972.64702964
2093,aggregated,india,madhya-pradesh,2022,4,Others,TOTAL,785003,521508120.7286146
2094,aggregated,india,maharashtra,2018,1,Recharge & bill payments,TOTAL,9670237,2283567431.223535
2095,aggregated,india,maharashtra,2018,1,Peer-to-peer payments,TOTAL,5227770,18283896464.750908
2096,aggregated,india,maharashtra,2018,1,Merchant payments,TOTAL,616779,576964070.7366859
2097,aggregated,india,maharashtra,2018,1,Financial Services,TOTAL,235051,60997258.060299724
2098,aggregated,india,maharashtra,2018,1,Others,TOTAL,637197,506188032.9539564
2099,aggregated,india,maharashtra,2018,2,Recharge & bill payments,TOTAL,12384216,3725800358.6814823
2100,aggregated,india,maharashtra,2018,2,Peer-to-peer payments,TOTAL,7772336,30782831245.6586
2101,aggregated,india,maharashtra,2018,2,Merchant payments,TOTAL,1306326,1226121649.4989598
2102,aggregated,india,maharashtra,2018,2,Financial Services,TOTAL,262875,85545909.43528841
2103,aggregated,india,maharashtra,2018,2,Others,TOTAL,559987,536758077.84638786
2104,aggregated,india,maharashtra,2018,3,Recharge & bill payments,TOTAL,14371791,4547486090.186737
2105,aggregated,india,maharashtra,2018,3,Peer-to-peer payments,TOTAL,13470065,45466534003.980484
2106,aggregated,india,maharashtra,2018,3,Merchant payments,TOTAL,2797204,1702220875.4343855
2107,aggregated,india,maharashtra,2018,3,Financial Services,TOTAL,234598,52348968.006728604
2108,aggregated,india,maharashtra,2018,3,Others,TOTAL,664880,492227795.6386977
2109,aggregated,india,maharashtra,2018,4,Peer-to-peer payments,TOTAL,20824667,68974011019.10294
2110,aggregated,india,maharashtra,2018,4,Recharge & bill payments,TOTAL,18071025,5860865070.470685
2111,aggregated,india,maharashtra,2018,4,Merchant payments,TOTAL,6047705,3985195742.2480145
2112,aggregated,india,maharashtra,2018,4,Financial Services,TOTAL,325121,77345546.53012432
2113,aggregated,india,maharashtra,2018,4,Others,TOTAL,821705,621519669.4818641
2114,aggregated,india,maharashtra,2019,1,Peer-to-peer payments,TOTAL,37360716,97373087988.08871
2115,aggregated,india,maharashtra,2019,1,Recharge & bill payments,TOTAL,24540041,8256500586.651282
2116,aggregated,india,maharashtra,2019,1,Merchant payments,TOTAL,12069119,5172594695.5318
2117,aggregated,india,maharashtra,2019,1,Financial Services,TOTAL,287569,49487746.20873056
2118,aggregated,india,maharashtra,2019,1,Others,TOTAL,821624,569019903.8604956
2119,aggregated,india,maharashtra,2019,2,Peer-to-peer payments,TOTAL,42546317,130558153687.9542
2120,aggregated,india,maharashtra,2019,2,Recharge & bill payments,TOTAL,29395661,12197234771.434273
2121,aggregated,india,maharashtra,2019,2,Merchant payments,TOTAL,27854042,9728561726.767143
2122,aggregated,india,maharashtra,2019,2,Financial Services,TOTAL,182840,45291636.10507481
2123,aggregated,india,maharashtra,2019,2,Others,TOTAL,1170993,765228265.7976472
2124,aggregated,india,maharashtra,2019,3,Peer-to-peer payments,TOTAL,57991699,165731686168.5575
2125,aggregated,india,maharashtra,2019,3,Merchant payments,TOTAL,54683738,17545729507.395977
2126,aggregated,india,maharashtra,2019,3,Recharge & bill payments,TOTAL,34309301,15471698543.739597
2127,aggregated,india,maharashtra,2019,3,Financial Services,TOTAL,231467,54108447.39407451
2128,aggregated,india,maharashtra,2019,3,Others,TOTAL,1519376,814284077.8637518
2129,aggregated,india,maharashtra,2019,4,Merchant payments,TOTAL,80127804,27209874138.487556
2130,aggregated,india,maharashtra,2019,4,Peer-to-peer payments,TOTAL,78795871,227268054757.21698
2131,aggregated,india,maharashtra,2019,4,Recharge & bill payments,TOTAL,40705998,17794666215.044445
2132,aggregated,india,maharashtra,2019,4,Financial Services,TOTAL,129755,49622863.824426055
2133,aggregated,india,maharashtra,2019,4,Others,TOTAL,1501192,672210824.9770112
2134,aggregated,india,maharashtra,2020,1,Merchant payments,TOTAL,100337738,35200130304.82776
2135,aggregated,india,maharashtra,2020,1,Peer-to-peer payments,TOTAL,87067410,262541205695.8384
2136,aggregated,india,maharashtra,2020,1,Recharge & bill payments,TOTAL,50199498,21603565070.425602
2137,aggregated,india,maharashtra,2020,1,Financial Services,TOTAL,123476,91363684.1276232
2138,aggregated,india,maharashtra,2020,1,Others,TOTAL,1215959,558931962.876125
2139,aggregated,india,maharashtra,2020,2,Peer-to-peer payments,TOTAL,74295930,239933338682.6934
2140,aggregated,india,maharashtra,2020,2,Recharge & bill payments,TOTAL,60856480,23112343247.416145
2141,aggregated,india,maharashtra,2020,2,Merchant payments,TOTAL,48965388,32859184582.219048
2142,aggregated,india,maharashtra,2020,2,Financial Services,TOTAL,206461,211733275.7829895
2143,aggregated,india,maharashtra,2020,2,Others,TOTAL,466502,242917371.3033281
2144,aggregated,india,maharashtra,2020,3,Peer-to-peer payments,TOTAL,108436214,351555554813.2122
2145,aggregated,india,maharashtra,2020,3,Merchant payments,TOTAL,100808237,60171102123.94888
2146,aggregated,india,maharashtra,2020,3,Recharge & bill payments,TOTAL,58082283,27915727882.59293
2147,aggregated,india,maharashtra,2020,3,Financial Services,TOTAL,325453,333669599.61883616
2148,aggregated,india,maharashtra,2020,3,Others,TOTAL,658737,331024593.0721529
2149,aggregated,india,maharashtra,2020,4,Merchant payments,TOTAL,189845640,103804638603.74611
2150,aggregated,india,maharashtra,2020,4,Peer-to-peer payments,TOTAL,151741840,485747881733.823
2151,aggregated,india,maharashtra,2020,4,Recharge & bill payments,TOTAL,64556682,31556917821.77767
2152,aggregated,india,maharashtra,2020,4,Financial Services,TOTAL,398409,418399992.5395771
2153,aggregated,india,maharashtra,2020,4,Others,TOTAL,1078433,627692680.4078207
2154,aggregated,india,maharashtra,2021,1,Merchant payments,TOTAL,253043309,129493046208.15726
2155,aggregated,india,maharashtra,2021,1,Peer-to-peer payments,TOTAL,187021609,599213284361.7993
2156,aggregated,india,maharashtra,2021,1,Recharge & bill payments,TOTAL,76389103,40057211827.15962
2157,aggregated,india,maharashtra,2021,1,Financial Services,TOTAL,439551,492900202.68315214
2158,aggregated,india,maharashtra,2021,1,Others,TOTAL,966668,630909553.4508264
2159,aggregated,india,maharashtra,2021,2,Merchant payments,TOTAL,247194293,150864465217.02304
2160,aggregated,india,maharashtra,2021,2,Peer-to-peer payments,TOTAL,228551961,719859665693.5271
2161,aggregated,india,maharashtra,2021,2,Recharge & bill payments,TOTAL,96271138,43154405548.44597
2162,aggregated,india,maharashtra,2021,2,Financial Services,TOTAL,504252,536780917.0359157
2163,aggregated,india,maharashtra,2021,2,Others,TOTAL,1094842,699738247.6695637
2164,aggregated,india,maharashtra,2021,3,Merchant payments,TOTAL,390051884,216701984638.98932
2165,aggregated,india,maharashtra,2021,3,Peer-to-peer payments,TOTAL,296951706,890860873379.5576
2166,aggregated,india,maharashtra,2021,3,Recharge & bill payments,TOTAL,103943973,50242023586.056046
2167,aggregated,india,maharashtra,2021,3,Financial Services,TOTAL,448646,579098938.658318
2168,aggregated,india,maharashtra,2021,3,Others,TOTAL,1477851,873324624.1826177
2169,aggregated,india,maharashtra,2021,4,Merchant payments,TOTAL,540351277,305512280091.4157
2170,aggregated,india,maharashtra,2021,4,Peer-to-peer payments,TOTAL,361865450,1109862480618.2227
2171,aggregated,india,maharashtra,2021,4,Recharge & bill payments,TOTAL,105990417,58087950922.43887
2172,aggregated,india,maharashtra,2021,4,Financial Services,TOTAL,606265,707102765.3058928
2173,aggregated,india,maharashtra,2021,4,Others,TOTAL,1918093,1188658731.1175365
2174,aggregated,india,maharashtra,2022,1,Merchant payments,TOTAL,646277671,340240479374.36835
2175,aggregated,india,maharashtra,2022,1,Peer-to-peer payments,TOTAL,411989717,1274889182430.209
2176,aggregated,india,maharashtra,2022,1,Recharge & bill payments,TOTAL,108896881,64507860103.55089
2177,aggregated,india,maharashtra,2022,1,Financial Services,TOTAL,583243,677612619.2786882
2178,aggregated,india,maharashtra,2022,1,Others,TOTAL,1758926,1084139453.7274752
2179,aggregated,india,maharashtra,2022,2,Merchant payments,TOTAL,810961772,428469294407.1603
2180,aggregated,india,maharashtra,2022,2,Peer-to-peer payments,TOTAL,470258043,1501201968773.8115
2181,aggregated,india,maharashtra,2022,2,Recharge & bill payments,TOTAL,124280427,75110969246.16316
2182,aggregated,india,maharashtra,2022,2,Financial Services,TOTAL,490152,559321829.4503716
2183,aggregated,india,maharashtra,2022,2,Others,TOTAL,1542719,930827919.303539
2184,aggregated,india,maharashtra,2022,3,Merchant payments,TOTAL,876618082,432250721734.13074
2185,aggregated,india,maharashtra,2022,3,Peer-to-peer payments,TOTAL,483481713,1434565548650.9136
2186,aggregated,india,maharashtra,2022,3,Recharge & bill payments,TOTAL,124545840,79360150487.36568
2187,aggregated,india,maharashtra,2022,3,Financial Services,TOTAL,521362,571583115.6687979
2188,aggregated,india,maharashtra,2022,3,Others,TOTAL,1222420,831183386.4681726
2189,aggregated,india,maharashtra,2022,4,Merchant payments,TOTAL,1025666187,502660888415.46185
2190,aggregated,india,maharashtra,2022,4,Peer-to-peer payments,TOTAL,535142126,1622619308526.9614
2191,aggregated,india,maharashtra,2022,4,Recharge & bill payments,TOTAL,126118544,83576414221.03232
2192,aggregated,india,maharashtra,2022,4,Financial Services,TOTAL,620124,699276779.1906543
2193,aggregated,india,maharashtra,2022,4,Others,TOTAL,1228291,914951674.4842072
2194,aggregated,india,manipur,2018,1,Recharge & bill payments,TOTAL,50212,6463184.554711691
2195,aggregated,india,manipur,2018,1,Peer-to-peer payments,TOTAL,26382,115495173.55796441
2196,aggregated,india,manipur,2018,1,Financial Services,TOTAL,2660,412579.53985461866
2197,aggregated,india,manipur,2018,1,Merchant payments,TOTAL,1614,3616475.6407912206
2198,aggregated,india,manipur,2018,1,Others,TOTAL,3201,2058760.6368871084
2199,aggregated,india,manipur,2018,2,Recharge & bill payments,TOTAL,77991,11541247.784420915
2200,aggregated,india,manipur,2018,2,Peer-to-peer payments,TOTAL,60365,232157389.7914803
2201,aggregated,india,manipur,2018,2,Financial Services,TOTAL,5992,1241901.2660397931
2202,aggregated,india,manipur,2018,2,Merchant payments,TOTAL,4041,5366759.827729835
2203,aggregated,india,manipur,2018,2,Others,TOTAL,3332,2902422.6498233806
2204,aggregated,india,manipur,2018,3,Peer-to-peer payments,TOTAL,95204,357768750.1845896
2205,aggregated,india,manipur,2018,3,Recharge & bill payments,TOTAL,81323,13912990.484925149
2206,aggregated,india,manipur,2018,3,Merchant payments,TOTAL,7396,9180953.977358334
2207,aggregated,india,manipur,2018,3,Financial Services,TOTAL,2577,333081.6368315
2208,aggregated,india,manipur,2018,3,Others,TOTAL,2758,2135468.510417797
2209,aggregated,india,manipur,2018,4,Recharge & bill payments,TOTAL,113507,18898063.282383174
2210,aggregated,india,manipur,2018,4,Peer-to-peer payments,TOTAL,104872,562009595.9601889
2211,aggregated,india,manipur,2018,4,Merchant payments,TOTAL,13333,20685433.28430717
2212,aggregated,india,manipur,2018,4,Financial Services,TOTAL,1452,307325.2437723951
2213,aggregated,india,manipur,2018,4,Others,TOTAL,2946,3783141.5353601985
2214,aggregated,india,manipur,2019,1,Peer-to-peer payments,TOTAL,127067,619919870.7455351
2215,aggregated,india,manipur,2019,1,Recharge & bill payments,TOTAL,120000,22106830.369149238
2216,aggregated,india,manipur,2019,1,Merchant payments,TOTAL,15190,14580183.380707521
2217,aggregated,india,manipur,2019,1,Financial Services,TOTAL,800,174777.17283837448
2218,aggregated,india,manipur,2019,1,Others,TOTAL,2352,3116398.755848917
2219,aggregated,india,manipur,2019,2,Peer-to-peer payments,TOTAL,120153,679785849.1398683
2220,aggregated,india,manipur,2019,2,Recharge & bill payments,TOTAL,116500,23573234.273060285
2221,aggregated,india,manipur,2019,2,Merchant payments,TOTAL,18044,15996651.145700552
2222,aggregated,india,manipur,2019,2,Financial Services,TOTAL,387,91955.01538259834
2223,aggregated,india,manipur,2019,2,Others,TOTAL,2341,3342252.5754885403
2224,aggregated,india,manipur,2019,3,Recharge & bill payments,TOTAL,180057,36634657.049143404
2225,aggregated,india,manipur,2019,3,Peer-to-peer payments,TOTAL,144965,803335616.6325192
2226,aggregated,india,manipur,2019,3,Merchant payments,TOTAL,17683,20490224.443041254
2227,aggregated,india,manipur,2019,3,Financial Services,TOTAL,358,367865.7884662621
2228,aggregated,india,manipur,2019,3,Others,TOTAL,1945,2723638.649764262
2229,aggregated,india,manipur,2019,4,Recharge & bill payments,TOTAL,212136,44202546.57396081
2230,aggregated,india,manipur,2019,4,Peer-to-peer payments,TOTAL,211927,1123258478.445069
2231,aggregated,india,manipur,2019,4,Merchant payments,TOTAL,23094,30486780.446382143
2232,aggregated,india,manipur,2019,4,Financial Services,TOTAL,548,240641.7657683481
2233,aggregated,india,manipur,2019,4,Others,TOTAL,1639,2709234.857456133
2234,aggregated,india,manipur,2020,1,Peer-to-peer payments,TOTAL,451733,2458093401.740467
2235,aggregated,india,manipur,2020,1,Recharge & bill payments,TOTAL,285234,62688260.379548095
2236,aggregated,india,manipur,2020,1,Merchant payments,TOTAL,78067,74202067.0664826
2237,aggregated,india,manipur,2020,1,Financial Services,TOTAL,622,354184.4660589617
2238,aggregated,india,manipur,2020,1,Others,TOTAL,3145,3252467.2243867153
2239,aggregated,india,manipur,2020,2,Peer-to-peer payments,TOTAL,533206,2980242535.075443
2240,aggregated,india,manipur,2020,2,Recharge & bill payments,TOTAL,450830,107589094.29890464
2241,aggregated,india,manipur,2020,2,Merchant payments,TOTAL,92110,106540409.29886684
2242,aggregated,india,manipur,2020,2,Financial Services,TOTAL,1676,1457570.8004862315
2243,aggregated,india,manipur,2020,2,Others,TOTAL,5246,3106603.331810386
2244,aggregated,india,manipur,2020,3,Peer-to-peer payments,TOTAL,774786,4301284799.331292
2245,aggregated,india,manipur,2020,3,Recharge & bill payments,TOTAL,464659,113190539.14969069
2246,aggregated,india,manipur,2020,3,Merchant payments,TOTAL,170653,195132026.6311202
2247,aggregated,india,manipur,2020,3,Financial Services,TOTAL,1878,1593035.944066228
2248,aggregated,india,manipur,2020,3,Others,TOTAL,8192,4775719.8143366445
2249,aggregated,india,manipur,2020,4,Peer-to-peer payments,TOTAL,892853,5172499337.530437
2250,aggregated,india,manipur,2020,4,Recharge & bill payments,TOTAL,436450,114202616.34869762
2251,aggregated,india,manipur,2020,4,Merchant payments,TOTAL,289050,307902115.38207734
2252,aggregated,india,manipur,2020,4,Financial Services,TOTAL,1806,2448402.9142817147
2253,aggregated,india,manipur,2020,4,Others,TOTAL,7693,5172086.283260544
2254,aggregated,india,manipur,2021,1,Peer-to-peer payments,TOTAL,1117829,6402367883.667423
2255,aggregated,india,manipur,2021,1,Recharge & bill payments,TOTAL,796590,223955812.58644393
2256,aggregated,india,manipur,2021,1,Merchant payments,TOTAL,377280,433297594.1352152
2257,aggregated,india,manipur,2021,1,Financial Services,TOTAL,3398,4385333.1754908115
2258,aggregated,india,manipur,2021,1,Others,TOTAL,8438,6280890.914669826
2259,aggregated,india,manipur,2021,2,Peer-to-peer payments,TOTAL,1372821,7041837917.785187
2260,aggregated,india,manipur,2021,2,Recharge & bill payments,TOTAL,1187952,305103750.5728581
2261,aggregated,india,manipur,2021,2,Merchant payments,TOTAL,510734,531484849.4914169
2262,aggregated,india,manipur,2021,2,Financial Services,TOTAL,4165,4256098.232237183
2263,aggregated,india,manipur,2021,2,Others,TOTAL,10603,7145346.314942012
2264,aggregated,india,manipur,2021,3,Peer-to-peer payments,TOTAL,1819423,9134806594.52819
2265,aggregated,india,manipur,2021,3,Recharge & bill payments,TOTAL,1368584,367664440.53237265
2266,aggregated,india,manipur,2021,3,Merchant payments,TOTAL,735707,889317377.086526
2267,aggregated,india,manipur,2021,3,Financial Services,TOTAL,3460,5625517.975461649
2268,aggregated,india,manipur,2021,3,Others,TOTAL,14222,9447098.78230339
2269,aggregated,india,manipur,2021,4,Peer-to-peer payments,TOTAL,2199970,10998828287.529043
2270,aggregated,india,manipur,2021,4,Recharge & bill payments,TOTAL,1451488,412791673.8037664
2271,aggregated,india,manipur,2021,4,Merchant payments,TOTAL,1013985,1229517397.4561875
2272,aggregated,india,manipur,2021,4,Financial Services,TOTAL,4671,5941100.580610943
2273,aggregated,india,manipur,2021,4,Others,TOTAL,17325,11393578.842227157
2274,aggregated,india,manipur,2022,1,Peer-to-peer payments,TOTAL,2517626,12169368063.4095
2275,aggregated,india,manipur,2022,1,Recharge & bill payments,TOTAL,1528476,469035958.34841275
